probe,gene
ILMN_1773395,RDH5
ILMN_1773407,C16orf72
ILMN_1773413,DOCK9
ILMN_1773417,AKR1C2
ILMN_1773427,KANK1
ILMN_1773455,LYPD8
ILMN_1773459,SOX11
ILMN_1773470,ST5
ILMN_1773485,QKI
ILMN_1773493,TIMM23
ILMN_1773497,UCMA
ILMN_1773504,BEX4
ILMN_1773505,USP4
ILMN_1773546,MRGPRX3
ILMN_1773561,RAP2C
ILMN_1773567,LAMA5
ILMN_1773576,CPNE3
ILMN_1773586,SLC17A2
ILMN_1773613,POU2F3
ILMN_1773620,SMARCC2
ILMN_1773621,OR7E91P
ILMN_1773623,HSD17B1
ILMN_1773643,SLC38A9
ILMN_1773645,GMPPB
ILMN_1773650,LRRN3
ILMN_1773716,MRPL9
ILMN_1773735,FLJ44635
ILMN_1773741,GOLGA5
ILMN_1773742,DNAJB9
ILMN_1773751,HRAS
ILMN_1773758,PDPK1
ILMN_1773760,PAICS
ILMN_1773763,MTA2
ILMN_1773780,FAM173A
ILMN_1773781,CD276
ILMN_1773801,TGFB1I1
ILMN_1773802,SCN5A
ILMN_1773809,FOXP4
ILMN_1773814,MUSTN1
ILMN_1773835,ZNF585B
ILMN_1773847,DYNC1I2
ILMN_1773848,C15orf32
ILMN_1773850,TIMM10B
ILMN_1773855,CPT1C
ILMN_1773865,HSPA5
ILMN_1773868,ZRSR2
ILMN_1773881,HNRNPCL1
ILMN_1773885,DMAP1
ILMN_1773886,MED21
ILMN_1773901,STX12
ILMN_1773906,NCOA4
ILMN_1773914,POU6F2
ILMN_1773925,BCL2L14
ILMN_1773935,TMEM165
ILMN_1773959,ST6GALNAC5
ILMN_1773963,GNA15
ILMN_1773964,H1FX
ILMN_1773968,SERBP1
ILMN_1773992,ACKR4
ILMN_1774005,ZIC1
ILMN_1774020,ZDHHC11
ILMN_1774027,ZNF37A
ILMN_1774028,MTFR1
ILMN_1774062,SLC25A5
ILMN_1774063,EDEM3
ILMN_1774066,TMEM141
ILMN_1774071,CD177
ILMN_1774074,RXRB
ILMN_1774077,GBP2
ILMN_1774083,TRIAP1
ILMN_1774086,CBX3
ILMN_1774091,FECH
ILMN_1774109,SKINT1L
ILMN_1774110,CHN2
ILMN_1774127,STAC
ILMN_1774132,MAP6
ILMN_1774134,BRD4
ILMN_1774153,SPHK1
ILMN_1774161,ARL15
ILMN_1774196,URM1
ILMN_1774207,ANGPT2
ILMN_1774208,B3GAT2
ILMN_1774211,TMPPE
ILMN_1774219,TEX37
ILMN_1774229,SLC7A4
ILMN_1774238,R3HDML
ILMN_1774250,BPIFA1
ILMN_1774251,ZNF155
ILMN_1774256,PRSS21
ILMN_1774258,L3MBTL1
ILMN_1774259,MINDY2
ILMN_1774261,DOK4
ILMN_1774265,SNORC
ILMN_1774272,ESRRA
ILMN_1774281,NT5DC3
ILMN_1774287,CFB
ILMN_1774312,MRPL57
ILMN_1774330,WSCD1
ILMN_1774334,HIGD2A
ILMN_1774336,POLE2
ILMN_1774350,MYOZ3
ILMN_1774373,NIPAL2
ILMN_1774375,SMIM24
ILMN_1774382,NR2C1
ILMN_1774387,ZHX3
ILMN_1774389,LRRC36
ILMN_1774410,HSPD1
ILMN_1774427,CALCOCO1
ILMN_1774432,DTD1
ILMN_1774447,AMPD3
ILMN_1774476,TCTEX1D4
ILMN_1774491,DCST1
ILMN_1774493,KLC2
ILMN_1774528,GPRC5C
ILMN_1774547,MPRIP
ILMN_1774557,CDC14A
ILMN_1774565,KAAG1
ILMN_1774584,ATRAID
ILMN_1774585,CASP4
ILMN_1774586,NR4A3
ILMN_1774589,IQCC
ILMN_1774594,ZNF443
ILMN_1774596,BSCL2
ILMN_1774602,FBLN2
ILMN_1774604,PNKD
ILMN_1774617,NAB1
ILMN_1774661,SNRPB
ILMN_1774685,IL24
ILMN_1774689,TUSC3
ILMN_1774705,ELOA2
ILMN_1774708,ORMDL2
ILMN_1774715,OR5P3
ILMN_1774722,CGREF1
ILMN_1774733,SOCS1
ILMN_1774735,DDB1
ILMN_1774739,MMP14
ILMN_1774742,MTTP
ILMN_1774749,SSTR3
ILMN_1774757,ZNF496
ILMN_1774761,CCR2
ILMN_1774779,EMBP1
ILMN_1774781,CEACAM20
ILMN_1774784,UBOX5
ILMN_1774800,POGLUT1
ILMN_1774806,SLC9A7
ILMN_1774813,GPR173
ILMN_1774823,RPL34
ILMN_1774826,FXN
ILMN_1774828,VEZT
ILMN_1774836,PLOD3
ILMN_1774839,RBM19
ILMN_1774844,MAPKAPK2
ILMN_1774856,LRSAM1
ILMN_1774860,UTP23
ILMN_1774869,SLC30A8
ILMN_1774874,IL1RN
ILMN_1774878,OTOGL
ILMN_1774890,LAS1L
ILMN_1774901,GDPD3
ILMN_1774930,CDC14A
ILMN_1774938,AKR1A1
ILMN_1774945,NRG3
ILMN_1774948,CPEB2
ILMN_1774949,PIGP
ILMN_1774973,SNORD21
ILMN_1774974,CLUAP1
ILMN_1774982,CDC42EP5
ILMN_1774983,IL17A
ILMN_1774990,METTL26
ILMN_1774997,BCL2L11
ILMN_1775004,KCNQ3
ILMN_1775008,NCAPD2
ILMN_1775011,NOL10
ILMN_1775012,BBS7
ILMN_1775016,MPZL2
ILMN_1775034,MEIG1
ILMN_1775036,SEC22A
ILMN_1775042,DAW1
ILMN_1775045,ADIPOQ
ILMN_1775048,DIRAS1
ILMN_1775050,PRKCZ
ILMN_1775058,CSNK1A1
ILMN_1775062,TOGARAM2
ILMN_1775073,ZNF273
ILMN_1775074,TUBGCP2
ILMN_1775082,AGL
ILMN_1775085,ZNF232
ILMN_1775093,SHOX
ILMN_1775111,SND1
ILMN_1775114,ENTPD3
ILMN_1775136,LSMEM2
ILMN_1775138,ZIM2
ILMN_1775163,PDE1A
ILMN_1775167,CEACAM16
ILMN_1775170,MT1X
ILMN_1775171,WIPF2
ILMN_1775175,RPL3L
ILMN_1775182,GSR
ILMN_1775183,CBX8
ILMN_1775188,DNAAF5
ILMN_1775192,BCLAF1
ILMN_1775211,ERO1B
ILMN_1775224,NOS3
ILMN_1775235,AFF3
ILMN_1775240,FAM9C
ILMN_1775257,PROK2
ILMN_1775268,HECW2
ILMN_1775269,EID1
ILMN_1775285,ATP13A5
ILMN_1775298,NOX5
ILMN_1775304,DNAJB1
ILMN_1775327,PKM
ILMN_1775328,MTG1
ILMN_1775330,CCDC9B
ILMN_1775336,TSPYL2
ILMN_1775345,SRSF12
ILMN_1775348,KCNH8
ILMN_1775357,SNX29
ILMN_1775359,LTB4R2
ILMN_1775373,CMTM5
ILMN_1775380,SMOX
ILMN_1775405,ARL4A
ILMN_1775408,SPACA3
ILMN_1775423,C10orf88
ILMN_1775428,ZKSCAN5
ILMN_1775432,CSMD2
ILMN_1775441,ARHGAP24
ILMN_1775442,POLR2J4
ILMN_1775448,PFN2
ILMN_1775466,RPP38
ILMN_1775467,OR2T12
ILMN_1775486,SSPN
ILMN_1775498,UBALD2
ILMN_1775501,IL1B
ILMN_1775508,CYLD
ILMN_1775520,CCDC113
ILMN_1775522,MAGED1
ILMN_1775529,KLK11
ILMN_1775537,TRIM69
ILMN_1775542,FCMR
ILMN_1775549,PRSS27
ILMN_1775566,ATP1A1
ILMN_1775569,CRISP2
ILMN_1775570,FLJ44635
ILMN_1775573,DPY19L4
ILMN_1775579,ACAD9
ILMN_1775587,STX19
ILMN_1775590,SCAND2P
ILMN_1775615,PRSS50
ILMN_1775622,DMP1
ILMN_1775634,AGTR2
ILMN_1775646,L3MBTL4
ILMN_1775677,TYSND1
ILMN_1775692,EIF4G3
ILMN_1775703,TRAPPC6A
ILMN_1775708,SLC2A3
ILMN_1775734,SH2D3C
ILMN_1775736,NPM2
ILMN_1775739,CDH20
ILMN_1775742,RNF128
ILMN_1775743,BTG1
ILMN_1775744,MRPS16
ILMN_1775753,FBXW2
ILMN_1775759,NRAS
ILMN_1775761,TSR1
ILMN_1775762,GNAI2
ILMN_1775780,UTS2
ILMN_1775814,GHR
ILMN_1775822,PDGFB
ILMN_1775823,POFUT2
ILMN_1775829,PERP
ILMN_1775830,TM4SF20
ILMN_1775853,MAGI1
ILMN_1775856,CCRL2
ILMN_1775861,DDI2
ILMN_1775871,GPX5
ILMN_1775879,KRTAP19-2
ILMN_1775883,IVL
ILMN_1775901,PHF5A
ILMN_1775925,HIST1H2BI
ILMN_1775926,SPATA6
ILMN_1775930,PNLIPRP1
ILMN_1775931,EPHA3
ILMN_1775937,DDB1
ILMN_1775939,SF3B2
ILMN_1775943,BRMS1L
ILMN_1775956,SP5
ILMN_1775962,MCOLN3
ILMN_1775965,PPP4R4
ILMN_1775997,CHAT
ILMN_1775999,ATAT1
ILMN_1776000,EID3
ILMN_1776005,OSTC
ILMN_1776021,EIF4H
ILMN_1776023,IFNA7
ILMN_1776038,UBXN2A
ILMN_1776054,DALRD3
ILMN_1776073,CCT4
ILMN_1776076,POFUT1
ILMN_1776077,SF1
ILMN_1776079,CACNG8
ILMN_1776080,GTPBP6
ILMN_1776088,NAT9
ILMN_1776094,PPCS
ILMN_1776102,PSMD10
ILMN_1776104,NDUFS5
ILMN_1776105,PSPH
ILMN_1776109,ZNF622
ILMN_1776112,SLC10A1
ILMN_1776115,GSDMA
ILMN_1776119,ABCC10
ILMN_1776121,KIAA1211L
ILMN_1776122,CATIP
ILMN_1776129,ASAH2
ILMN_1776132,CTNS
ILMN_1776146,RTP2
ILMN_1776147,CFAP298
ILMN_1776151,OLFML1
ILMN_1776153,AGGF1
ILMN_1776154,COG3
ILMN_1776157,SEPTIN4
ILMN_1776158,CDV3
ILMN_1776164,ZNF396
ILMN_1776173,PSMD7
ILMN_1776181,BIRC3
ILMN_1776188,MAP1LC3A
ILMN_1776195,TMSB4Y
ILMN_1776213,RGMB
ILMN_1776214,TGM6
ILMN_1776216,MMGT1
ILMN_1776240,DUSP13
ILMN_1776260,PPIAL4A
ILMN_1776263,TMEM174
ILMN_1776266,CRYGB
ILMN_1776267,CLN6
ILMN_1776283,LGALS12
ILMN_1776297,GOLGA4
ILMN_1776313,TMEM150B
ILMN_1776314,CHRNA10
ILMN_1776325,UBE2Q1
ILMN_1776333,TBCEL
ILMN_1776334,UXS1
ILMN_1776337,CHORDC1
ILMN_1776347,TCP1
ILMN_1776352,BLOC1S5
ILMN_1776363,ANK2
ILMN_1776375,PIN1
ILMN_1776395,ARMC4
ILMN_1776398,PAIP1
ILMN_1776412,KRTAP10-11
ILMN_1776428,STK17A
ILMN_1776435,GPRIN3
ILMN_1776442,ACTRT2
ILMN_1776464,PARP4
ILMN_1776480,HINFP
ILMN_1776487,TADA1
ILMN_1776490,C17orf53
ILMN_1776493,MTUS1
ILMN_1776515,MPPE1
ILMN_1776516,ITPKA
ILMN_1776519,RAP1GAP
ILMN_1776522,SLC50A1
ILMN_1776542,SLC35C2
ILMN_1776552,FUBP1
ILMN_1776576,C1QL3
ILMN_1776577,DSCC1
ILMN_1776582,PDK3
ILMN_1776586,RPL26L1
ILMN_1776596,FOXL2
ILMN_1776598,NTMT1
ILMN_1776601,OR4F5
ILMN_1776602,RNASE4
ILMN_1776631,KRBA1
ILMN_1776640,MPL
ILMN_1776649,LRRK2
ILMN_1776653,SCML1
ILMN_1776656,BBS7
ILMN_1776666,GRIK3
ILMN_1776674,SAC3D1
ILMN_1776678,GIMAP7
ILMN_1776685,PCDH15
ILMN_1776706,CCR2
ILMN_1776723,PHF11
ILMN_1776724,LYPD6
ILMN_1776777,ADAR
ILMN_1776778,PARP15
ILMN_1776788,CREBRF
ILMN_1776826,ARHGAP42
ILMN_1776845,HIST1H3A
ILMN_1776846,OR52B4
ILMN_1776848,ZFYVE9
ILMN_1776850,NMRK2
ILMN_1776852,TRARG1
ILMN_1776857,AQP1
ILMN_1776858,DUS4L
ILMN_1776861,HAP1
ILMN_1776879,HMGN2
ILMN_1776888,RHOXF1
ILMN_1776925,PRSS22
ILMN_1776936,KANK4
ILMN_1776939,MS4A1
ILMN_1776953,MYL9
ILMN_1776963,LMAN2
ILMN_1776967,DNAAF1
ILMN_1776993,COG2
ILMN_1776998,DNAJA4
ILMN_1777017,FOXK1
ILMN_1777024,PCDHAC2
ILMN_1777031,PKLR
ILMN_1777040,GOLGA8IP
ILMN_1777049,ZNF160
ILMN_1777058,MFSD14B
ILMN_1777060,CTH
ILMN_1777061,ZSWIM6
ILMN_1777066,NIF3L1
ILMN_1777074,DNAH9
ILMN_1777084,OR5H2
ILMN_1777096,TDG
ILMN_1777106,LRRC57
ILMN_1777113,NEURL2
ILMN_1777118,INTS9
ILMN_1777121,LTBP3
ILMN_1777129,CENPT
ILMN_1777139,MAK16
ILMN_1777156,GTPBP3
ILMN_1777164,DIP2A
ILMN_1777170,FAM183A
ILMN_1777180,FBXO9
ILMN_1777182,ACAN
ILMN_1777190,CFD
ILMN_1777194,ZNF157
ILMN_1777199,GRP
ILMN_1777214,KANSL1L
ILMN_1777220,VCP
ILMN_1777221,SMIM11A
ILMN_1777233,E2F2
ILMN_1777250,ZNF268
ILMN_1777251,NEBL
ILMN_1777260,ATXN7L1
ILMN_1777261,FAM3C
ILMN_1777263,MEOX2
ILMN_1777296,ACTB
ILMN_1777301,ARL13B
ILMN_1777314,CNPY4
ILMN_1777318,C9orf64
ILMN_1777322,FAM91A1
ILMN_1777325,STAT1
ILMN_1777333,DEPDC4
ILMN_1777340,DDX6
ILMN_1777342,PREX1
ILMN_1777344,RPS13
ILMN_1777359,LINC01091
ILMN_1777362,SYT15
ILMN_1777366,EMC2
ILMN_1777378,COMMD6
ILMN_1777397,MSX1
ILMN_1777405,HIST1H2BD
ILMN_1777411,ATP1A2
ILMN_1777437,LEXM
ILMN_1777444,STX5
ILMN_1777449,IFT74
ILMN_1777453,NPB
ILMN_1777461,CCR2
ILMN_1777476,SPDYC
ILMN_1777477,C9orf106
ILMN_1777479,CDYL2
ILMN_1777483,APOOL
ILMN_1777487,ZNF839
ILMN_1777513,KCTD11
ILMN_1777519,ITGB7
ILMN_1777521,GLUD2
ILMN_1777523,GALE
ILMN_1777526,MED20
ILMN_1777528,NCBP1
ILMN_1777541,KLK6
ILMN_1777550,ARL13A
ILMN_1777555,ESF1
ILMN_1777556,SOAT2
ILMN_1777562,HAS2
ILMN_1777564,MAD2L1
ILMN_1777565,TAP2
ILMN_1777579,TIGD1
ILMN_1777584,KARS
ILMN_1777591,HOGA1
ILMN_1777637,SLFNL1
ILMN_1777638,OR2A2
ILMN_1777657,SLC22A9
ILMN_1777660,RNF144A
ILMN_1777663,TOP2B
ILMN_1777665,SLC22A13
ILMN_1777683,ADAMTSL4
ILMN_1777691,ARL9
ILMN_1777706,OR4C12
ILMN_1777708,CARMIL3
ILMN_1777720,RSPH10B
ILMN_1777721,MAPRE1
ILMN_1777725,LSM14B
ILMN_1777726,USP48
ILMN_1777727,KANK1
ILMN_1777740,THEM6
ILMN_1777745,FAM133B
ILMN_1777758,NOTCH2
ILMN_1777759,FIGNL2
ILMN_1777765,C12orf10
ILMN_1777794,PRKCSH
ILMN_1777797,AFM
ILMN_1777811,URGCP
ILMN_1777845,NOTCH2
ILMN_1777854,BMS1
ILMN_1777881,TSPAN17
ILMN_1777895,LRRC37B
ILMN_1777905,TRABD2B
ILMN_1777906,MAP7D1
ILMN_1777913,CDK8
ILMN_1777915,STX6
ILMN_1777934,MORN3
ILMN_1777949,SPRR4
ILMN_1777963,CCDC181
ILMN_1777971,RNF126P1
ILMN_1777976,SLC25A26
ILMN_1777980,TAB1
ILMN_1777982,USF1
ILMN_1777998,ARHGAP25
ILMN_1778010,IL32
ILMN_1778032,SURF6
ILMN_1778039,FAM9A
ILMN_1778053,SLC39A7
ILMN_1778059,CASP4
ILMN_1778064,FICD
ILMN_1778077,NOX1
ILMN_1778078,VPS16
ILMN_1778104,ACADM
ILMN_1778121,CALN1
ILMN_1778132,C2CD2L
ILMN_1778134,TBRG1
ILMN_1778136,ZMYND15
ILMN_1778143,GRAP2
ILMN_1778144,SLC48A1
ILMN_1778152,FIGNL1
ILMN_1778154,FAM180B
ILMN_1778161,DNAJC25
ILMN_1778168,ELMO2
ILMN_1778173,AK3
ILMN_1778177,ZNF207
ILMN_1778187,TARS2
ILMN_1778188,TP73
ILMN_1778202,TCAF2
ILMN_1778203,CLN5
ILMN_1778213,STK33
ILMN_1778226,EXTL3
ILMN_1778236,PTPN11
ILMN_1778237,FN1
ILMN_1778238,UTP6
ILMN_1778240,GFOD1
ILMN_1778242,CALM1
ILMN_1778253,SRC
ILMN_1778255,FARSA
ILMN_1778267,RGS6
ILMN_1778277,HTR3E
ILMN_1778294,SENP7
ILMN_1778304,ANKHD1
ILMN_1778308,COL4A4
ILMN_1778316,NOM1
ILMN_1778318,VSIG10
ILMN_1778319,DMKN
ILMN_1778321,SLC2A6
ILMN_1778327,PCDHB14
ILMN_1778333,MMP24
ILMN_1778337,HNF1B
ILMN_1778338,RNF128
ILMN_1778347,NUDT2
ILMN_1778352,ABCC6
ILMN_1778357,DNMT3L
ILMN_1778358,ATP8A1
ILMN_1778360,PYGB
ILMN_1778371,KYAT3
ILMN_1778374,BSG
ILMN_1778382,C17orf102
ILMN_1778401,HLA-B
ILMN_1778425,DPP10
ILMN_1778438,TTC12
ILMN_1778444,FKBP5
ILMN_1778456,LOC648987
ILMN_1778457,IL18
ILMN_1778464,TRAPPC10
ILMN_1778478,CCDC28B
ILMN_1778488,WDR41
ILMN_1778510,AGBL5
ILMN_1778521,MC2R
ILMN_1778523,KLF9
ILMN_1778536,BTLA
ILMN_1778553,DUXA
ILMN_1778557,CDK13
ILMN_1778560,ZNF3
ILMN_1778561,WEE1
ILMN_1778562,COMMD4
ILMN_1778575,WNT7A
ILMN_1778595,SLN
ILMN_1778599,SP140
ILMN_1778611,NIPSNAP2
ILMN_1778617,AK6
ILMN_1778623,PAGE1
ILMN_1778625,CD44
ILMN_1778629,RTEL1
ILMN_1778631,DEFB136
ILMN_1778650,VILL
ILMN_1778657,RRN3P1
ILMN_1778660,GPR34
ILMN_1778662,DIP2A
ILMN_1778668,TAGLN
ILMN_1778673,GOLGA7
ILMN_1778677,MRS2
ILMN_1778681,EBF1
ILMN_1778683,RTN4RL1
ILMN_1778684,BABAM2
ILMN_1778687,RHCG
ILMN_1778691,TIA1
ILMN_1778709,PICALM
ILMN_1778717,DBF4
ILMN_1778723,JAML
ILMN_1778726,GOT1L1
ILMN_1778730,MRPL39
ILMN_1778734,MTMR10
ILMN_1778743,SMPX
ILMN_1778755,TRIL
ILMN_1778756,SULT1A1
ILMN_1778764,BUB3
ILMN_1778788,AMOTL2
ILMN_1778796,ADSS
ILMN_1778803,ZFAND6
ILMN_1778831,NTSR1
ILMN_1778836,SRSF7
ILMN_1778844,BRINP2
ILMN_1778845,FAM111A
ILMN_1778876,TOGARAM1
ILMN_1778886,ZNF345
ILMN_1778890,LRR1
ILMN_1778897,TBC1D21
ILMN_1778917,CDK7
ILMN_1778924,PDE1A
ILMN_1778940,FAM47B
ILMN_1778951,C6orf203
ILMN_1778956,STS
ILMN_1778957,PNRC2
ILMN_1778964,CLIC5
ILMN_1778977,TYROBP
ILMN_1778985,PRMT9
ILMN_1778991,NFIB
ILMN_1779010,MAP3K3
ILMN_1779014,TSPYL1
ILMN_1779015,ZNF467
ILMN_1779017,FGA
ILMN_1779031,ZPLD1
ILMN_1779034,NADSYN1
ILMN_1779037,PDC
ILMN_1779040,INO80B
ILMN_1779043,CACNG6
ILMN_1779047,GFRA4
ILMN_1779051,CYP2A7
ILMN_1779061,ST6GALNAC3
ILMN_1779064,KLC2
ILMN_1779070,APOL4
ILMN_1779071,FEZ1
ILMN_1779076,HINT3
ILMN_1779078,OR4D11
ILMN_1779095,CEBPE
ILMN_1779109,AGPAT1
ILMN_1779144,CLEC2A
ILMN_1779147,ENC1
ILMN_1779153,KIF18A
ILMN_1779163,AAMDC
ILMN_1779171,SGSM2
ILMN_1779177,U2AF1L4
ILMN_1779182,TMEM98
ILMN_1779184,CTU2
ILMN_1779185,SPECC1L
ILMN_1779190,ALKBH8
ILMN_1779195,MBD3L5
ILMN_1779213,TFG
ILMN_1779214,ATM
ILMN_1779225,C7orf33
ILMN_1779228,CDH2
ILMN_1779234,CXCL6
ILMN_1779235,NBPF10
ILMN_1779241,CRYM
ILMN_1779252,TRIM22
ILMN_1779256,ARMC2
ILMN_1779257,CD40
ILMN_1779264,PSMG1
ILMN_1779279,MAPK1IP1L
ILMN_1779280,OTUD3
ILMN_1779304,CRYGA
ILMN_1779324,GZMA
ILMN_1779333,MSRB3
ILMN_1779341,ZNF630
ILMN_1779343,SNCB
ILMN_1779347,GARNL3
ILMN_1779353,PUS7
ILMN_1779356,TP53
ILMN_1779370,ARHGEF9
ILMN_1779373,HIST1H2BF
ILMN_1779374,AMMECR1
ILMN_1779376,GSK3B
ILMN_1779381,SEC61A2
ILMN_1779386,RASGRF1
ILMN_1779399,SNRPA
ILMN_1779401,CHP1
ILMN_1779404,PUF60
ILMN_1779406,OR2Z1
ILMN_1779410,VAPA
ILMN_1779412,OR2AT4
ILMN_1779416,SCUBE2
ILMN_1779423,MRPS14
ILMN_1779428,CCDC184
ILMN_1779448,EFHD1
ILMN_1779470,ABCG4
ILMN_1779475,DAZ2
ILMN_1779481,VHLL
ILMN_1779486,FAM126B
ILMN_1779488,RFX3
ILMN_1779492,SMURF1
ILMN_1779501,MC5R
ILMN_1779510,ADGRB1
ILMN_1779512,AP4M1
ILMN_1779515,CSAD
ILMN_1779517,RASEF
ILMN_1779522,ZNF347
ILMN_1779524,CREB3L3
ILMN_1779530,COG6
ILMN_1779536,KIZ
ILMN_1779547,HPSE
ILMN_1779555,OR10J5
ILMN_1779558,GAS6
ILMN_1779579,TUB
ILMN_1779584,UTP18
ILMN_1779597,CIDEC
ILMN_1779600,DSTYK
ILMN_1779616,SUCLG1
ILMN_1779633,PSMD6
ILMN_1779639,IRAK1BP1
ILMN_1779648,HIST3H2A
ILMN_1779663,TRMT2B
ILMN_1779670,A1CF
ILMN_1779673,HDGFL1
ILMN_1779674,PTPRG
ILMN_1779677,TUT7
ILMN_1779685,ASIC2
ILMN_1779698,C7orf77
ILMN_1779703,ZNF778
ILMN_1779706,TP53BP2
ILMN_1779710,RAB9BP1
ILMN_1779711,DTL
ILMN_1779735,LAMTOR4
ILMN_1779742,GABRD
ILMN_1779743,SYCP2L
ILMN_1779751,FMC1
ILMN_1779758,OR51B4
ILMN_1779778,PRR19
ILMN_1779783,ZXDA
ILMN_1779794,PPARD
ILMN_1779800,MARK1
ILMN_1779813,CIAO2B
ILMN_1779825,PRDM2
ILMN_1779828,EDEM1
ILMN_1779835,ARL6IP4
ILMN_1779841,PPP2R1B
ILMN_1779847,DNAH14
ILMN_1779854,CARD6
ILMN_1779855,HSD17B6
ILMN_1779857,KLF4
ILMN_1779861,FAM47A
ILMN_1779875,THY1
ILMN_1779882,SOWAHA
ILMN_1779886,TBC1D14
ILMN_1779890,OTOA
ILMN_1779897,NPR1
ILMN_1779917,INPP5F
ILMN_1779934,CDH23
ILMN_1779965,AK1
ILMN_1779979,SLC37A3
ILMN_1779984,ACE
ILMN_1779989,GLI1
ILMN_1779997,MEIS3
ILMN_1780026,ZNF430
ILMN_1780036,WDR1
ILMN_1780041,OR4C3
ILMN_1780047,PLEKHG5
ILMN_1780057,RENBP
ILMN_1780058,DEGS1
ILMN_1780060,FCN3
ILMN_1780103,ZNF781
ILMN_1780108,PTPN22
ILMN_1780132,PELI2
ILMN_1780141,SARAF
ILMN_1780143,GOLGA6C
ILMN_1780146,ZNF607
ILMN_1780153,QTRT1
ILMN_1780170,APOD
ILMN_1780172,FNDC11
ILMN_1780188,B3GALNT2
ILMN_1780189,PSMC5
ILMN_1780197,TBC1D24
ILMN_1780222,SLC6A7
ILMN_1780236,PMM1
ILMN_1780255,KLK6
ILMN_1780268,C1orf56
ILMN_1780283,LKAAEAR1
ILMN_1780291,NFAT5
ILMN_1780292,MSH5
ILMN_1780298,EEF2KMT
ILMN_1780299,MTSS2
ILMN_1780302,DYNC1H1
ILMN_1780306,DDHD1
ILMN_1780308,FAM72A
ILMN_1780315,PUSL1
ILMN_1780326,KRTAP4-1
ILMN_1780334,KCNJ2
ILMN_1780344,KRTAP2-2
ILMN_1780349,TPR
ILMN_1780356,MROH8
ILMN_1780357,PRRT1
ILMN_1780368,GPR18
ILMN_1780397,TRAF3IP3
ILMN_1780400,ZNF843
ILMN_1780411,KRTAP13-3
ILMN_1780417,SLC25A21
ILMN_1780422,KRTAP12-4
ILMN_1780444,ARL3
ILMN_1780455,ZNF654
ILMN_1780460,CARNMT1
ILMN_1780465,CLEC5A
ILMN_1780485,ACHE
ILMN_1780504,CBARP
ILMN_1780508,SNORD108
ILMN_1780516,MSTN
ILMN_1780533,RNASE6
ILMN_1780546,OSM
ILMN_1780551,ADRA1A
ILMN_1780560,MYO18A
ILMN_1780575,CRP
ILMN_1780576,PLPPR1
ILMN_1780582,CD83
ILMN_1780598,PIAS1
ILMN_1780601,ADGRE1
ILMN_1780613,RSPH10B
ILMN_1780618,TMEM192
ILMN_1780622,GP5
ILMN_1780625,HR
ILMN_1780630,ACCSL
ILMN_1780637,ERVV-1
ILMN_1780649,KPRP
ILMN_1780659,NUDT6
ILMN_1780663,KLHL30
ILMN_1780667,POC1A
ILMN_1780693,HSD3B1
ILMN_1780698,ZFYVE19
ILMN_1780699,THAP11
ILMN_1780748,MAML1
ILMN_1780756,RBM23
ILMN_1780758,POLR1A
ILMN_1780762,OR9Q2
ILMN_1780769,TUBB4B
ILMN_1780773,LINC00938
ILMN_1780777,PDXDC2P
ILMN_1780783,SOCS7
ILMN_1780786,ASAH2
ILMN_1780790,DPPA2
ILMN_1780798,TCAF2
ILMN_1780799,ENPP2
ILMN_1780806,ANKRD36B
ILMN_1780824,CDK17
ILMN_1780825,RRAS
ILMN_1780827,EPS8L2
ILMN_1780831,SLC6A12
ILMN_1780840,C2orf16
ILMN_1780842,RANBP6
ILMN_1780887,USP21
ILMN_1780894,ANTXR1
ILMN_1780898,PRKCH
ILMN_1780913,PPP2R5C
ILMN_1780924,SLC43A1
ILMN_1780937,MUS81
ILMN_1780940,PPP2R5D
ILMN_1780952,OR5AP2
ILMN_1780987,RFXANK
ILMN_1780991,DND1
ILMN_1780996,ETAA1
ILMN_1781001,SOCS3
ILMN_1781010,ARHGEF3
ILMN_1781025,OR6K3
ILMN_1781027,TSNARE1
ILMN_1781028,ZMYM5
ILMN_1781031,CTBP2
ILMN_1781039,VPS26A
ILMN_1781045,FXYD2
ILMN_1781057,IFNW1
ILMN_1781060,SYN2
ILMN_1781066,VSX1
ILMN_1781073,PTPN5
ILMN_1781076,ZNF705D
ILMN_1781077,CEP120
ILMN_1781085,STAP1
ILMN_1781097,UBXN4
ILMN_1781098,DNAJB12
ILMN_1781099,ISY1
ILMN_1781102,VCPKMT
ILMN_1781104,MAP2K7
ILMN_1781121,TWISTNB
ILMN_1781135,STAM2
ILMN_1781137,RPL36A
ILMN_1781145,GPRC5D
ILMN_1781148,ASB10
ILMN_1781149,INMT
ILMN_1781150,RBM19
ILMN_1781151,ARMC8
ILMN_1781155,LYN
ILMN_1781173,HDAC9
ILMN_1781174,CEP162
ILMN_1781182,RAB43
ILMN_1781184,MYBPC3
ILMN_1781198,PPP1R3D
ILMN_1781207,FYN
ILMN_1781221,SPDYA
ILMN_1781222,XGY2
ILMN_1781231,SLC25A38
ILMN_1781234,CCDC22
ILMN_1781242,SOST
ILMN_1781256,LEFTY2
ILMN_1781276,TMCO4
ILMN_1781280,TECRL
ILMN_1781281,B9D1
ILMN_1781285,DUSP1
ILMN_1781290,RHOA
ILMN_1781345,RAD52
ILMN_1781356,TSC22D3
ILMN_1781360,MPHOSPH6
